episode,episode_iri,chunk_id,chunk_type,start_seconds,end_seconds,topic_label,candidate_text,type_guess,confidence,context
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",Material World,Work_Publication,0.9,"'there's a sequel to both of those books. So the material world and Bretton Woods' — Ed Conway's book, matches episode title"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",Bretton Woods,Work_Publication_NAME_VARIANT_CONFLICT,0.6,"'a sequel to both of those books. So the material world and Bretton Woods' — here 'Bretton Woods' appears to name a book, whereas earlier in the same chunk it names the conference/system; ambiguous referent"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",China,Location,0.95,'China is massively dominant in already... China has a large and growing current account surplus'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",US,Location,0.95,'the US is going to respond in turn'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",Second World War,Event,0.95,'the breakdown of global trade that in turn led to the Second World War'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",1930s,TimePeriod,0.8,'the kind of imbalances that led to the 1930s and the breakdown of global trade'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",cathode active materials,Material,0.75,"'they are so far ahead on batteries, on cathode active materials'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",Nate Hagens,Person,0.95,speaker label; host of the episode
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_79,topic_anchored,6015,6108,"The Summit, Bretton Woods Conference",Ed Conway,Person,0.95,speaker label; guest and author of Material World
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_81,topic_anchored,6136,6248,Global imbalances of debt and surplus,Nate Hagens,Person,0.98,"Host speaking; also addressed by guest as 'Nate' — 'I've learned a lot from you and from your material, Nate'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_81,topic_anchored,6136,6248,Global imbalances of debt and surplus,Ed Conway,Person,0.98,"Guest speaker, journalist; 'I'm kind of a tourist in this... world'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_82_filler,filler,6248,6282,,Ed,Person,0.9,"'Hear, thanks so much, Ed. To be continued.' — short form of guest Ed Conway per episode metadata (possible NAME_VARIANT of full name, but a normal conversational shortening)"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_82_filler,filler,6248,6282,,Nate Hagens,Person,0.97,Speaker label 'Nate Hagens [1:44:08]' — host of the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Nate Hagens,Person,0.98,Host speaker label; 'Today I am rejoined by two friends of mine'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Tom Murphy,Person,0.99,'Tom Murphy is a professor emeritus of the Department of Physics...' — matches episode metadata guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,DJ White,Person,0.99,'DJ White is a co-founder of Greenpeace International and founder of Earth Trust'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,University of California San Diego,Organization,0.96,'Department of Astronomy and Astrophysics at the University of California San Diego'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Department of Physics,Organization,0.85,'professor emeritus of the Department of Physics' at UCSD; sub-unit of the university
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Department of Astronomy and Astrophysics,Organization,0.85,'the Department of Astronomy and Astrophysics at the University of California San Diego'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Washington State,Location,0.9,'He retired in 2023 and moved to Washington State'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Energy and Human Ambitions on a Finite Planet,Work_Publication,0.93,"'Tom is the author of Energy and Human Ambitions on a finite planet' — textbook title, lowercased in transcript"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Metastatic Modernity,Work_Publication,0.9,'creator of the Metastatic Modernity Video series'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Do the Math,Work_Publication,0.9,'continues to explore long-term human success through his do the math blog'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Greenpeace International,Organization,0.94,'DJ White is a co-founder of Greenpeace International'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Earth Trust,Organization,0.93,'founder of Earth Trust'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Kuwaiti oil fires,Event,0.87,'breaking the deadlock and capping the Kuwaiti oil fires'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,national dolphin drive kill,Event,0.72,'including successfully stopping a national dolphin drive kill' — described as an event/practice halted
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,Pologic drift netting,Concept_LIKELY_ASR_ERROR,0.4,"'the world's largest and most destructive global fishery, Pologic drift netting' — 'Pologic' appears to be a transcription error for 'pelagic'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,The Great Simplification,Work_Publication,0.95,"'Welcome back to The Great Simplification, DJ White and Tom Murphy' — the podcast itself"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_01,topic_anchored,0,200,Tom Murphy; DJ White,great apes,Taxon,0.7,'first demonstrated self-awareness in the universe outside of the great apes'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Tom Murphy,Person,0.97,Speaker; describes 20 years as an astrophysics professor
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Apollo (Apache Point Observatory Lunar Laser-ranging Operation),Project_Experiment,0.94,"'The project, in fact, was named Apollo, the Apache Point Observatory lunar laser ranging operation' — Murphy's main research project"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Apache Point Observatory,Facility,0.92,Expansion of the APOLLO acronym; the observatory hosting the lunar laser ranging project
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Apollo program,Program_Mission,0.9,'reflectors that were placed on the lunar surface by Apollo astronaut[s]'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Saturn V,Technology_Vehicle,0.9,'Our logo was a Saturn five rocket' — rendered as 'Saturn five' in transcript
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Houston,Nickname_ComputerName,0.85,"'Our computer, the mission control, if you will, was called Houston' — a machine name alluding to NASA mission control"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,CoCo,Nickname_ComputerName,0.7,"'the instrument control computer had two Cs in it, so it had cocoa as its name' — transcript spells it 'cocoa'; likely 'CoCo' after Cocoa Beach; possible ASR/spelling variant"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Cocoa Beach,Location,0.9,'because of Cocoa Beach where the astronauts trained'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Apollo command module,Technology_Component,0.85,'a custom piece of electronics that controlled the real-time state of the machine called the Apollo command module'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,NASA,Organization,0.97,'two decades of continuous funding from NASA... reviewed over a hundred NASA proposals'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,National Science Foundation,Organization,0.95,'a comparable amount from National Science Foundation'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Mars,Location_Planet,0.9,'some of them for Mars missions'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,FBOs,Concept_LIKELY_ASR_ERROR,0.25,"'a mission concept study to put a spacecraft on FBOs, to test general relativity' — 'FBOs' is not a standard term; likely mis-transcription of 'NEOs' (near-Earth objects) or 'Phobos'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,general relativity,Concept,0.93,'to test general relativity in the solar system'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Jet Propulsion Laboratory,Organization,0.95,'was at the Jet propulsion laboratory in the room where they all sit around with navigation and computation...'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Star Wars,Work_Film,0.95,'it was seven years old when Star Wars came out and it rocked my world'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Star Trek,Work_Series,0.95,'became a fan of Star Trek'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,The Hitchhiker's Guide to the Galaxy,Work_Publication_NAME_VARIANT_CONFLICT,0.8,Transcript renders it 'Hitchhiker's Guided The Galaxy' — garbled ASR of the well-known title
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,2001: A Space Odyssey,Work_Film,0.85,Transcript says 'the 2001 Space Odyssey'; likely the film/novel title with words dropped
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,The Right Stuff,Work_Film,0.9,'the Right Stuff was a favorite movie of mine for many years'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,"Huntsville, Alabama",Location,0.93,"'I grew up not far from Huntsville, a Alabama'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Tennessee,Location,0.92,'I was in Tennessee'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,Space Museum,Facility,0.6,"'visits to the Space Museum were a real highlight... this is kind of like my mecca' — informal naming, likely the space museum near Huntsville"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,space shuttle,Technology_Vehicle,0.85,'I even got a chance to work on a space shuttle project when I was between undergrad and grad school'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_03,topic_anchored,228,265,Techno-optimism,John Grunsfeld,Person,0.92,"'We had a local hero, John Grunsfeld, who came out of my same department, and was an astronaut'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",DJ White,Person,0.95,"Speaker label 'DJ White [07:32]'; guest on the episode, addressed as 'Dj' by Nate Hagens"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Nate Hagens,Person,0.97,"Speaker label; host asking 'Dj, what about you?'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Tom Murphy,Person,0.9,"'the, Tom is the real deal. He's a rocket scientist' — referred to only as 'Tom' in the chunk; full name from episode metadata"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Mercury,Event_Program,0.8,"'Mer, mercury, Gemini, Apollo, it was nuts' — spoken with a stutter/false start ('Mer, mercury'); NASA crewed spaceflight program"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Gemini,Event_Program,0.9,"'mercury, Gemini, Apollo' — NASA program named among moon missions"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Apollo,Event_Program,0.92,"'mercury, Gemini, Apollo' — NASA program named among moon missions"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Skylab,Spacecraft_Facility,0.93,'I've got a piece of Skylab here on my desk that was given to me... by one of my brothers'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Indiana,Location,0.9,'he and I drove from Indiana down to see the last Saturn five lift off'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Saturn V,Vehicle_Technology,0.9,'see the last Saturn five lift off in person' — rendered as spelled-out 'Saturn five' rather than 'Saturn V'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",John Lilly,Person,0.88,"'I had encountered, John Lilly's speculations on dolphins, which had bigger brains'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",2001: A Space Odyssey,Work_Publication,0.85,"'Tom mentioned, 2001 Space Odyssey, Arthur C. Clark' — later referenced again as 'a Space Odyssey'; title rendered without the colon/'A'; possible NAME_VARIANT_CONFLICT within chunk"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Arthur C. Clarke,Person,0.9,"'Arthur C. Clark, I guess Sir Arthur C. Clark, who wrote that, became a friend'; also 'Arthur Clark wrote a fiction book' — surname spelled 'Clark' in transcript (likely transcription of 'Clarke'), and name appears in variant forms in the same chunk"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",The Fountains of Paradise,Work_Publication,0.88,'Arthur Clark wrote a fiction book. Called Fountains of Paradise about space elevators' — rendered without leading 'The'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Dolphin Lab,Organization,0.6,"'I, created dolphin lab for dolphin cognition, research' — unclear whether a proper organization name or generic description"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",space elevators,Concept,0.75,'Fountains of Paradise about space elevators'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",Cinderella,Work_Publication_Character,0.8,"'Cinderella had a co, you know, had a pumpkin that turned into a coach' — used as example of fantasy"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_07,topic_anchored,390,490,"U.S. Space & Rocket Center, Huntsville",geophysics,Concept_Field,0.7,'I switched from what had been a geophysics career and initially working in the oil industry'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",Nate Hagens,Person,0.98,Speaker label 'Nate Hagens [13:17]' — host of the episode per metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",Don,Person_NAME_VARIANT_CONFLICT,0.6,"'Don, I've known you for a long time.' Episode metadata lists guests as Tom Murphy and DJ White; 'Don' likely refers to DJ White (possibly 'Don' being his first name behind the initials) or is a mis-transcription/nickname. Flagged as a variant conflict with supplied metadata."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",DJ White,Person,0.9,Named as a guest in the episode metadata; likely the person addressed as 'Don' in this chunk.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",Tom Murphy,Person,0.9,Named as a guest in the episode metadata; not directly named in this chunk's dialogue.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",Jeff Bezos,Person,0.96,'I saw a presentation by Jeff Bezos a few years ago' — host describes the first third as showing understanding of overshoot.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",space mining,Concept,0.85,'there's been lots of popular stories about space mining' — central topic of discussion.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",overshoot,Concept,0.85,"'he totally understands overshoot and the things that we discuss, you know, energy limits'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",space colonization,Concept,0.8,'these plans for colonizing space and all the things along the way from part fabrication to actually launching a ship' — also in episode title.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",zinc,Material,0.9,'metal and mineral stores and asteroids and space like zinc and iron and copper and cobalt'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",iron,Material,0.9,listed among metals supposedly available from asteroids
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",copper,Material,0.9,listed among metals supposedly available from asteroids
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",cobalt,Material,0.9,listed among metals supposedly available from asteroids
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",asteroids,AstronomicalObject,0.85,'once we tap into the metal and mineral stores and asteroids and space'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",Earth,Location,0.9,'it's gonna solve any scarcity issues on earth'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_12,topic_anchored,785,830,"Human capacity for abstract, fantastical, and wrong thinking",off world mining operation,Concept,0.7,'energy and material requirements in order to fully construct and maintain an off world mining operation'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,Tom Murphy,Person,0.98,Speaker label for the transcript chunk; also listed as guest in episode metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,platinum,Material,0.9,'the worth of an asteroid ... in terms of its trace amounts of platinum'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,gold,Material,0.9,'you can ask the same thing about gold just suspended in the ocean'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,nickel,Material,0.92,'nickel is one of the elements that you do find in some abundance in an asteroid'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,M-class asteroids,Concept,0.85,"'a special class, the m class asteroids that ... make the eyes light up'; metal-rich asteroid classification."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,Don't Look Up,Work_Publication,0.88,'the don't look up movie was a really great example of that'; film title rendered in lowercase in transcript.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,rocket equation,Concept,0.93,"'there's this thing called the rocket equation, which talks about how much fuel you need to move a certain piece of material'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,delta V,Concept,0.7,"'give it a delta VA change in velocity' — appears to be 'delta V, a change in velocity'; transcript run-together suggests transcription artifact."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,Saturn V,Technology_Vehicle,0.9,'a Saturn five rocket is 90% fuel'; rendered as 'Saturn five' in transcript rather than 'Saturn V'.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,Earth,Location,0.85,"'into proximity to the earth, so that it could be useful'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_14,topic_anchored,845,905,Jeff Bezos presentation on space colonization,space mining,Concept,0.8,'I haven't really dug into the space mining fantasy in particular'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_20,topic_anchored,1028,1072,Ideal rocket equation,Nate Hagens,Person,0.98,Speaker label 'Nate Hagens [17:51]'; matches episode host metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_20,topic_anchored,1028,1072,Ideal rocket equation,corn ethanol,Material_Technology,0.8,"'the space equivalent of, corn or cellulosic ethanol from an energy perspective' — named as an energy source analogy."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_20,topic_anchored,1028,1072,Ideal rocket equation,cellulosic ethanol,Material_Technology,0.85,'corn or cellulosic ethanol from an energy perspective' — named biofuel used as analogy for poor energy return.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,Tom Murphy,Person,0.97,Speaker label for this chunk; guest listed in episode metadata as Tom Murphy.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,Earth,Location,0.9,"""The environmental impact on earth"" — rendered lowercase in transcript; refers to the planet."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,Sun,Location,0.85,"""move things around the gravity well of the sun"" — astronomical body named in text."
